week_day,hour,rout_count,temperature,visibility,humidity,distance
3,19,48,276,10000,74,16.09790277
1,19,128,277,10000,69,192.1307494
3,17,18,277,10000,64,1189.368799
1,16,41,282,10000,45,6.920516252
3,18,59,277,10000,69,2560.215474
4,13,48,277,10000,88,10.01016077
4,11,59,282,10000,34,339.7511359
5,17,22,284,10000,57,114.562244
5,13,47,287,10000,22,3049.320269
4,12,12,284,10000,27,527.8727404
1,10,12,276,10000,82,32.39339274
1,9,24,276,10000,86,7.435318961
4,17,18,286,10000,24,787.0487997
1,9,48,276,10000,86,3.3308628
3,14,28,279,10000,52,335.6654652
3,8,47,274,10000,50,101.1516332
2,15,41,278,10000,48,390.1570715
4,12,41,276,10000,100,8.117939478
2,10,63,274,10000,74,825.6039992
4,15,28,278,10000,52,36.73505377
3,16,47,279,10000,48,355.6181604
3,13,48,279,10000,52,115.2898808
1,18,12,278,10000,68,3648.9872
2,14,48,279,10000,60,203.7349097
3,7,18,274,10000,55,280.1433996
2,9,46,274,10000,74,2840.336389
5,13,48,278,10000,80,97.85941382
4,12,41,275,10000,69,1347.900975
1,13,46,283,10000,61,498.5649807
4,11,47,274,10000,74,343.6132587
5,16,26,285,10000,54,408.6599044
5,19,11,277,10000,93,221.0816236
2,14,41,283,10000,25,221.216112
4,16,46,278,10000,48,497.7823875
1,10,24,275,10000,80,215.2861716
3,14,31,276,10000,64,43.10313451
4,8,63,275,10000,51,1818.726418
3,10,34,279,10000,38,185.0544422
5,15,128,279,10000,81,1187.609992
2,12,41,275,10000,69,427.3901921
4,11,48,274,10000,74,21.76317941
3,13,47,279,10000,52,197.2954444
1,16,41,282,10000,45,10.14609199
5,11,48,282,10000,34,23.38686314
5,10,41,279,10000,41,381.7671891
4,19,95,276,10000,55,854.3176832
4,17,41,286,10000,24,1081.510328
3,19,28,276,10000,74,390.0050194
1,13,12,281,10000,65,545.9818376
5,19,47,277,10000,48,1256.013128
3,14,18,285,10000,23,703.9317273
1,13,48,281,10000,65,377.5433571
3,9,20,275,10000,51,8.106829661
5,13,63,278,10000,80,1339.223061
2,13,41,282,10000,31,61.24805765
5,13,48,287,10000,22,106.5357637
4,16,41,287,10000,22,318.9074635
5,10,18,278,3200,100,6.95234982
5,11,47,274,10000,50,696.4701796
1,8,12,271,10000,86,395.5713161
5,11,22,279,7000,93,684.6019929
5,12,128,275,10000,47,1218.861097
3,14,95,276,10000,64,178.3750629
2,13,26,282,10000,31,867.9898581
2,14,128,283,10000,25,56.01536565
2,14,24,283,10000,25,376.6354402
3,7,34,271,10000,79,66.78460363
5,10,46,278,3200,100,1902.761079
2,11,41,279,10000,41,471.9762643
4,15,95,286,10000,22,834.7940062
2,17,46,278,10000,77,2754.663191
5,10,41,278,3200,100,281.483991
2,9,95,277,10000,88,423.4655451
2,15,12,277,10000,80,1020.572368
3,15,12,277,10000,60,1022.79053
1,18,63,278,10000,68,2647.510622
4,15,48,286,10000,22,518.7354769
2,19,28,278,10000,48,68.37991217
1,14,20,285,10000,54,20.27752184
1,18,18,284,10000,53,31.06705951
2,14,18,277,10000,51,91.52196028
2,17,41,278,10000,41,880.2607044
3,9,95,273,10000,80,511.1335664
2,8,47,274,10000,74,656.635298
4,15,47,278,10000,52,1715.646367
1,16,47,282,10000,45,33.026024
5,16,18,278,10000,44,365.6285691
1,9,12,277,9000,86,195.4748216
4,9,41,274,10000,74,1286.145982
2,14,41,279,10000,60,14.64651981
5,11,18,279,7000,93,64.76939396
2,14,34,279,10000,60,132.8904287
4,13,18,277,10000,88,1999.183245
2,12,47,277,10000,92,350.8153046
1,13,22,283,10000,61,138.6264062
1,7,18,275,10000,86,5.045880301
4,10,59,274,10000,74,542.4791499
4,14,41,278,10000,88,265.0912445
3,17,48,277,10000,64,855.944776
3,7,31,274,10000,55,164.3273792
4,15,41,286,10000,22,48.7987748
3,18,20,286,10000,24,1905.611082
5,9,46,275,10000,64,1641.704334
5,9,12,275,10000,64,39.08049334
1,8,24,271,10000,86,729.0490305
1,17,48,282,10000,24,348.8144158
2,15,31,277,10000,80,31.35093581
4,18,47,286,10000,24,3008.269628
2,12,47,275,10000,69,315.1526036
4,11,41,274,10000,74,345.0432645
1,11,48,277,10000,93,35.48294869
4,17,48,280,10000,65,39.74797058
3,17,41,280,10000,45,1320.014306
5,17,128,284,10000,57,161.1164728
3,8,128,273,10000,80,1381.317847
4,8,95,274,10000,80,530.6007864
1,8,12,277,10000,93,9.904258899
5,15,46,287,10000,20,2700.624143
1,15,12,281,10000,45,1617.833664
1,13,20,281,10000,65,738.691621
2,18,41,274,9000,99,454.0044374
5,9,41,276,8000,86,246.096025
5,17,12,284,10000,57,495.7633248
4,14,48,286,10000,24,62.86874627
2,15,48,278,10000,48,3.977097868
5,18,34,287,10000,20,307.0596471
3,10,24,279,10000,38,74.26823006
2,11,31,274,10000,74,1649.387697
3,10,48,275,10000,88,8.608281373
2,19,128,274,10000,93,1291.904613
4,7,18,275,10000,74,750.4615373
5,8,28,271,10000,68,865.6263519
2,19,28,274,10000,93,7.628569567
5,10,48,278,3200,100,74.6354481
4,13,41,276,10000,64,120.7395614
1,17,41,282,10000,45,26.97850044
1,10,48,279,9000,81,715.6123395
5,10,22,278,3200,100,67.06787425
4,9,12,276,10000,47,562.9971823
1,18,18,278,10000,68,183.0364362
5,12,48,278,10000,80,4.104236407
1,19,34,281,10000,61,275.6600988
2,13,26,276,10000,64,633.1067187
4,9,46,275,10000,93,1807.50568
5,16,48,278,10000,44,24.1477406
2,18,41,277,10000,69,1351.736839
4,11,26,276,10000,100,181.089224
1,7,12,271,10000,86,1190.792165
2,14,41,279,10000,60,24.41738817
5,9,12,272,10000,63,207.435603
1,14,48,281,10000,31,66.75186977
5,14,128,285,10000,62,362.0127525
2,14,47,283,10000,25,98.4539002
5,15,26,286,10000,54,99.04422695
1,13,128,279,10000,60,170.1788501
1,8,41,277,10000,93,347.0883701
5,14,24,288,10000,22,848.8928873
3,7,48,274,10000,55,21.24345676
4,7,22,275,10000,74,623.1390973
5,13,95,276,10000,47,879.7603001
5,15,24,279,10000,81,712.4522967
4,8,46,275,10000,51,125.476526
5,12,48,285,10000,27,214.9121279
4,16,31,287,10000,22,9.015854852
3,13,41,276,10000,69,13.96743133
1,14,41,285,10000,54,500.4191747
4,13,46,285,10000,23,2424.487849
1,15,48,281,10000,45,16.28105762
1,9,34,273,10000,57,454.4825296
3,16,41,277,10000,64,293.2283347
5,19,95,282,10000,66,773.3450122
4,11,26,282,10000,34,197.2729451
1,12,18,280,10000,81,651.418386
2,11,95,274,10000,74,843.4501056
4,16,34,287,10000,22,341.0797092
1,19,59,281,10000,61,201.3856951
5,16,12,278,10000,44,884.4026436
2,14,48,277,10000,51,116.9452598
1,17,18,282,10000,45,1454.414014
2,14,46,276,10000,59,10.33792652
2,10,28,274,10000,74,13.21648017
1,12,18,283,9000,57,400.2683375
2,11,24,278,10000,60,10.13275883
1,9,48,276,10000,86,18.41206409
1,13,18,283,10000,61,13.38756016
3,15,24,285,10000,23,10.08371971
3,13,18,276,10000,69,27.60920211
4,13,31,285,10000,23,752.596424
3,9,11,273,10000,80,6.485547109
4,8,34,274,10000,80,6.452807443
5,13,48,287,10000,22,307.2827707
5,11,24,277,10000,86,620.8485709
4,8,12,274,10000,80,757.9857855
2,14,24,276,10000,59,4.19974702
2,12,41,276,10000,69,23.25624164
3,7,41,271,10000,79,28.23363631
1,18,18,278,10000,68,1537.631599
5,10,128,273,10000,75,176.5271258
5,14,28,288,10000,22,242.4422614
4,12,22,284,10000,27,109.5406072
5,18,41,283,10000,61,809.1950229
5,18,12,277,10000,44,141.7159519
5,18,20,287,10000,20,8.65370522
4,19,18,279,10000,70,196.0541705
4,10,47,279,10000,38,1143.724421
1,10,47,277,10000,93,1175.471069
4,18,47,286,10000,24,252.1889138
5,13,47,287,10000,22,32.36263407
4,9,46,276,10000,47,453.6626628
3,14,47,285,10000,23,1451.123829
4,14,63,278,10000,88,238.1293325
3,14,12,285,10000,23,1209.690695
2,10,18,274,10000,74,627.7128365
2,13,63,282,10000,31,17.44589475
4,15,47,278,10000,52,60.25677305
5,9,47,276,8000,86,14.5316143
3,16,22,279,10000,48,4.116296431
4,8,46,274,10000,80,159.9367614
3,18,46,277,10000,69,16.36636077
1,14,26,281,10000,85,714.8426846
2,18,47,277,10000,69,1006.142491
2,14,11,277,10000,51,495.5598185
2,10,12,274,10000,74,1171.710733
1,15,31,282,10000,49,7.665694647
4,8,59,274,10000,80,1231.338364
3,10,48,275,10000,88,179.4428067
2,12,41,276,10000,69,38.95529721
3,19,63,285,10000,23,1805.121231
5,17,47,288,10000,19,2416.71931
4,13,63,277,10000,88,56.79940081
4,19,47,279,10000,70,25.79900565
5,12,59,278,10000,80,836.238509
4,11,12,282,10000,34,43.23028668
5,10,28,276,9000,93,11.34228522
5,15,47,287,10000,20,364.4432797
1,7,12,275,10000,86,42.22646924
2,13,22,276,10000,64,366.1372481
4,14,47,277,10000,55,1124.321809
5,13,28,276,10000,47,27.41609117
1,12,48,280,10000,81,58.55568852
3,16,41,279,10000,48,222.697489
4,14,18,286,10000,24,546.6911432
1,18,18,282,10000,24,1728.044057
1,17,12,282,10000,24,2310.177996
4,12,11,275,10000,69,190.2158465
3,19,28,279,10000,52,179.7225238
2,18,95,277,10000,69,1483.537347
5,19,41,282,10000,66,10.78341294
1,13,47,281,10000,65,160.1777089
4,18,59,280,10000,65,4857.88189
2,13,18,282,10000,31,1457.763656
1,8,12,275,8000,93,194.1174517
4,9,47,275,10000,93,682.7967336
5,16,46,278,10000,44,3324.264822
3,18,46,286,10000,24,2330.276279
4,16,34,279,10000,71,313.6701179
3,19,31,285,10000,23,36.94898384
5,12,48,285,10000,27,424.3260665
4,13,12,276,10000,64,593.9594656
1,14,31,281,10000,31,13.78426527
2,19,48,277,10000,69,158.7222222
2,9,12,271,10000,79,590.3232636
2,10,47,274,10000,74,753.454703
5,18,95,283,10000,61,667.4549664
5,18,18,283,10000,61,2025.280762
2,11,18,279,10000,41,7.122678505
2,19,63,278,10000,48,1217.716692
3,19,63,276,10000,74,3529.480745
3,15,48,277,10000,60,7.966084154
1,13,28,283,10000,61,6.418496792
5,12,12,281,10000,87,1691.274502
4,9,48,274,10000,74,462.8488646
3,17,11,286,10000,24,36.30303947
1,17,34,286,10000,43,1163.446096
3,16,20,279,10000,48,257.108099
3,9,48,274,10000,86,8.594659837
3,17,47,286,10000,24,1306.998871
1,12,128,279,10000,48,205.4234889
1,10,12,277,10000,93,0.890572035
4,8,48,275,10000,51,359.7184505
1,11,34,277,10000,64,193.0763646
4,9,41,275,10000,93,287.2752156
2,13,31,277,10000,64,792.1178831
2,15,18,278,10000,48,1661.867161
4,11,34,276,10000,100,40.57925997
1,18,20,282,10000,24,1669.012448
4,18,59,277,10000,51,1448.170291
3,13,41,279,10000,52,793.3307019
2,11,18,279,10000,41,3.893504792
2,17,18,278,10000,41,1302.317247
1,11,18,278,10000,82,2.342806197
5,14,31,285,10000,62,752.6352236
2,13,24,276,10000,64,180.716565
3,10,18,275,10000,69,154.5689222
5,11,20,282,10000,34,99.37875783
1,15,28,286,10000,47,63.49745116
5,14,63,277,10000,44,443.1611131
5,10,41,273,10000,75,10.45668243
5,18,24,287,10000,20,882.2275237
3,10,48,279,10000,38,24.47379689
4,9,22,275,10000,93,460.1485689
5,12,128,285,10000,27,623.0810602
4,17,12,280,10000,65,1407.176637
2,11,20,274,10000,74,10.53482419
5,13,18,287,10000,22,5.288330702
5,19,47,282,10000,66,770.3815528
1,7,22,275,10000,86,339.0529073
5,15,47,279,10000,81,370.1788033
2,14,18,276,10000,59,177.0344008
4,9,22,274,10000,74,8.703035193
1,10,11,279,9000,81,9.435919139
3,14,31,276,10000,64,41.33241276
2,16,47,278,10000,77,14.58948906
3,16,11,279,10000,48,428.2367872
1,16,48,280,10000,56,84.28891258
3,7,18,271,10000,79,14.66435405
2,8,47,274,10000,74,749.9939616
4,9,47,274,10000,74,453.6363389
3,7,48,274,10000,86,22.05198005
3,19,41,279,10000,52,860.0653148
1,9,47,276,10000,86,273.1790211
3,11,12,282,10000,29,366.628604
2,17,48,278,10000,77,397.7515612
2,18,24,274,9000,99,833.3742476
5,14,41,279,10000,75,370.6046901
2,17,34,278,10000,77,642.1138703
1,15,20,282,10000,49,21.52101752
2,7,47,277,10000,69,189.8825099
5,8,48,277,1200,100,12.22750422
2,9,20,274,10000,74,78.8466084
2,9,28,277,10000,88,123.4610464
1,17,47,282,10000,24,59.90311984
5,9,63,278,1100,93,1815.987598
1,16,41,282,10000,45,1.143172369
2,9,31,271,10000,79,27.43564411
5,15,48,279,10000,81,261.3701342
2,13,59,282,10000,31,710.4393828
5,16,41,278,10000,44,721.1541943
5,9,59,278,1100,93,2283.236848
4,13,63,276,10000,64,633.6631253
2,8,47,277,10000,69,1556.283977
1,14,95,281,10000,85,237.179194
3,9,48,273,10000,80,400.4427812
5,8,46,277,1200,100,429.0465907
4,12,12,275,10000,69,682.2090809
1,18,34,282,10000,24,29.05128702
3,11,46,276,10000,74,2690.751559
2,15,18,273,550,73,2.715215909
3,8,28,274,10000,50,198.0184422
4,13,12,276,10000,64,11.07370503
5,13,41,278,10000,80,287.4334649
3,8,41,273,10000,80,1.803770661
4,10,12,274,10000,74,3.949810425
2,16,34,278,10000,77,799.5638369
5,14,59,285,10000,62,2306.891517
3,9,46,273,10000,80,202.1365566
4,16,26,278,10000,48,113.4700026
4,17,18,286,10000,24,73.62304278
3,10,18,275,10000,69,300.1699946
3,19,95,276,10000,74,823.7543633
3,10,48,275,10000,69,2.550916933
1,17,28,278,10000,60,729.164071
5,13,48,283,10000,76,328.5440603
5,13,47,276,10000,47,600.7242659
2,17,41,278,10000,41,767.9741747
5,8,18,270,10000,79,1636.62734
4,12,63,284,10000,27,1945.034408
2,13,26,275,10000,69,283.3691902
2,7,20,277,10000,69,70.47761481
3,7,11,274,10000,55,6.037168415
3,7,128,274,10000,86,17.83495451
5,19,24,277,10000,93,20.09491216
2,11,46,279,10000,41,169.5800611
2,10,18,277,10000,92,1645.266426
5,8,48,271,10000,68,7.866465048
3,19,28,285,10000,23,14.83969594
2,9,22,274,10000,74,34.532054
2,16,24,273,4200,99,1302.665323
1,12,34,279,10000,48,66.08792424
1,12,128,280,10000,81,5.511155541
3,7,95,274,10000,86,240.0766342
1,9,18,277,9000,93,104.3695627
1,18,63,278,10000,68,2909.576031
4,9,47,276,10000,47,20.09760302
1,8,48,275,8000,93,423.3612551
1,13,31,279,10000,60,297.4600588
4,18,20,277,10000,51,1790.784202
1,12,18,280,10000,81,92.2373982
1,7,41,275,10000,86,129.6552396
3,18,48,277,10000,69,185.4439001
5,18,48,283,10000,61,237.5160681
2,14,48,276,10000,59,29.54913573
1,19,18,281,10000,61,178.0546124
4,13,18,285,10000,23,31.72174587
2,13,48,275,10000,69,597.4820163
1,12,20,279,10000,48,255.5100081
4,18,48,280,10000,65,50.69171557
2,8,18,274,10000,74,26.01296459
3,10,128,279,10000,38,1139.206259
4,17,20,280,10000,65,671.4680679
4,18,18,277,10000,51,0.134258786
3,16,22,286,10000,24,368.4969448
3,9,48,275,10000,51,191.5202405
2,10,22,277,10000,92,252.9250594
5,11,48,274,10000,50,1321.914995
4,15,12,279,10000,70,326.9737326
1,8,48,276,10000,86,41.32009086
2,11,24,279,10000,41,57.59459369
1,14,48,281,10000,31,378.8198069
4,9,41,276,10000,47,231.0341323
4,18,31,277,10000,51,1450.223623
1,19,11,277,10000,69,67.87023981
3,9,41,273,10000,80,307.4673205
5,12,63,275,10000,47,1601.371675
3,10,26,279,10000,38,24.62249033
2,12,11,276,10000,69,310.5710877
1,8,31,277,10000,93,12.12350146
2,8,41,268,10000,85,1357.950775
1,19,12,281,10000,61,1412.166744
2,17,11,278,10000,41,506.209395
2,9,12,274,10000,74,5.050343707
1,12,47,280,10000,81,230.1819606
5,8,26,277,1200,100,197.8757256
5,17,24,288,10000,19,256.6158528
5,11,48,277,10000,86,64.79603586
4,13,34,285,10000,23,269.8376821
1,12,63,283,9000,57,2463.530309
1,16,26,280,10000,56,446.7196562
1,9,41,276,10000,86,494.6497
5,9,95,278,1100,93,98.55774611
5,8,11,271,10000,68,441.7140787
3,9,46,275,10000,51,7.769629138
4,18,128,286,10000,24,1129.216039
4,11,18,274,10000,74,2.000410857
4,8,24,274,10000,80,36.39119004
1,12,28,280,10000,81,207.7684535
4,10,48,279,10000,38,42.9386801
1,12,47,280,10000,81,17.19010614
5,12,18,275,10000,47,8.013461452
5,17,11,277,10000,44,448.1719359
5,14,128,288,10000,22,391.0016943
5,18,28,287,10000,20,363.3491986
4,14,18,286,10000,24,64.2972741
5,8,63,270,10000,79,1202.750796
1,17,18,278,10000,60,46.21213936
1,14,47,285,10000,54,138.6152883
5,10,22,279,10000,41,313.7997491
4,10,22,274,10000,74,116.7872798
5,18,41,283,10000,61,1102.972899
1,14,11,281,10000,85,1.986848593
2,13,41,277,10000,64,44.42312623
1,13,48,283,10000,61,137.9254368
4,10,18,274,10000,74,1045.18542
1,14,95,280,10000,52,384.5442575
1,10,18,276,10000,82,145.275017
5,7,48,270,10000,73,49.12890204
5,11,34,274,10000,50,48.33773125
3,15,46,285,10000,23,506.6868862
5,14,11,279,10000,75,10.06896141
4,9,95,276,10000,47,292.451741
4,9,47,274,10000,74,787.4058324
2,16,48,278,10000,44,515.3986616
3,12,18,279,10000,60,202.3964446
1,17,18,282,10000,24,107.5577543
4,16,59,278,10000,48,253.2815215
5,13,34,278,10000,80,119.1202708
3,13,18,279,10000,52,1.074070287
4,16,46,279,10000,71,786.1089536
2,9,18,271,10000,79,76.60649147
3,8,34,273,10000,80,335.1228121
3,8,18,271,10000,86,788.1521924
1,8,41,276,10000,86,121.0417231
1,15,95,282,10000,49,226.2368107
5,15,48,287,10000,20,124.4217901
2,9,26,277,10000,88,183.4633906
2,19,95,277,10000,69,230.039452
2,14,12,279,10000,60,2005.957692
1,15,41,281,10000,45,61.61622644
4,7,48,274,10000,83,860.9642505
5,13,31,283,10000,76,499.8410606
2,11,18,274,10000,74,24.09075547
2,8,48,277,10000,69,409.1596582
4,19,48,276,10000,55,110.7333064
4,7,63,274,10000,83,11.35657922
3,9,59,275,10000,51,71.64363825
2,9,95,274,10000,74,163.3566158
2,10,48,277,10000,92,248.860222
2,11,48,274,10000,74,1216.222021
3,10,18,275,10000,88,423.4400683
1,19,48,281,10000,61,10.05418144
4,19,22,286,10000,24,188.5348332
2,13,18,277,10000,64,69.61029977
1,13,48,279,10000,60,228.2178218
3,7,95,271,10000,79,838.9684742
5,15,24,287,10000,20,748.9841324
5,9,24,272,10000,63,710.3006404
2,16,11,273,4200,99,633.5364409
3,15,41,277,10000,60,1671.708777
4,19,24,279,10000,70,697.2244643
4,16,47,278,10000,48,262.8869653
3,15,95,285,10000,23,126.4279066
5,15,18,287,10000,20,932.005694
4,15,41,286,10000,22,1375.604366
5,12,12,285,10000,27,842.5218878
4,19,22,279,10000,70,10.82470568
4,7,34,275,10000,74,13.4684383
3,19,48,276,10000,74,421.5300206
5,13,41,276,10000,47,323.4019382
4,19,46,276,10000,55,2736.446375
2,12,48,275,10000,69,18.01320666
2,10,95,274,10000,74,362.2508055
2,13,128,276,10000,64,149.3954649
1,9,24,273,10000,57,536.3973632
4,15,59,278,10000,52,1624.486556
1,12,48,279,10000,48,464.9378269
5,13,48,278,10000,80,2.509957141
1,13,41,283,10000,61,8.127370882
4,14,31,278,10000,88,37.28141908
2,19,48,274,10000,93,57.66504726
2,15,48,273,550,73,98.66180244
1,17,63,286,10000,43,600.1331841
4,19,95,279,10000,70,219.4243508
4,18,20,280,10000,65,365.9845623
3,9,28,275,10000,51,210.0165777
4,17,41,277,10000,51,1471.851016
1,13,18,279,10000,60,1585.037749
5,15,59,277,10000,44,2544.662397
5,9,11,275,10000,64,309.2655433
4,18,59,286,10000,24,2548.682332
2,12,41,275,10000,69,118.7659929
2,19,26,278,10000,48,44.75401389
4,15,63,278,10000,52,829.5324494
5,19,59,277,10000,93,78.88969032
3,10,18,279,10000,38,95.2316033
2,9,26,271,10000,79,683.2379757
3,10,11,279,10000,38,4.436638411
2,12,31,275,10000,69,144.325135
3,15,18,279,10000,48,301.8843807
5,13,47,283,10000,76,1510.607714
1,16,41,280,10000,56,14.00931085
3,19,28,285,10000,23,353.3746209
2,12,18,281,10000,36,2.114309475
2,13,46,277,10000,64,35.84470727
5,15,48,287,10000,20,45.43216938
3,13,11,279,10000,52,420.3740998
3,16,26,277,10000,55,695.4191375
1,16,41,285,10000,46,184.4366114
1,9,34,276,10000,86,422.9069923
3,11,18,276,10000,74,100.6131436
3,9,41,273,10000,80,189.2106455
5,16,20,278,10000,44,157.3446814
5,9,48,278,1100,93,212.7652317
4,16,34,279,10000,71,521.0085135
2,13,41,275,10000,69,1665.83471
4,16,11,278,10000,48,1503.552869
3,16,47,277,10000,55,1344.815844
3,9,95,274,10000,86,331.7239283
5,11,48,274,10000,50,362.7445312
2,16,11,273,4200,99,637.2570401
1,15,28,281,10000,45,23.72318936
2,16,12,278,10000,44,486.3183211
5,13,20,283,10000,76,101.3132669
2,10,95,277,10000,92,261.8300028
4,15,47,279,10000,70,675.0356324
1,9,18,277,9000,86,16.03591795
3,17,48,280,10000,45,353.7741683
3,15,47,277,10000,60,104.2019016
4,17,24,280,10000,65,11.90558284
3,11,47,282,10000,29,148.4350954
1,7,47,271,10000,86,90.06072956
4,17,41,280,10000,65,1489.779178
1,8,12,277,10000,93,1676.788658
2,13,18,282,10000,31,67.99435442
1,17,34,282,10000,45,493.8131413
4,16,18,279,10000,71,1037.607005
3,16,47,286,10000,24,536.8326267
4,19,59,279,10000,70,537.2873905
5,14,48,279,10000,75,351.3713515
3,17,95,280,10000,45,610.3473076
3,16,34,277,10000,64,1269.432223
5,10,20,278,3200,100,278.1011551
2,13,34,277,10000,64,23.85540998
2,14,11,279,10000,60,89.83297404
5,12,26,281,10000,87,151.9013421
3,19,26,276,10000,74,10.63275337
4,9,48,276,10000,47,145.9830174
2,13,47,277,10000,64,174.1596257
3,11,26,282,10000,29,6.209378133
4,18,48,286,10000,24,1030.744163
3,18,47,286,10000,24,425.9756447
1,17,41,278,10000,60,1153.758872
3,16,41,279,10000,48,38.76046732
2,13,128,282,10000,31,16.21226958
5,8,59,270,10000,79,54.5531959
5,14,18,277,10000,44,259.126361
4,7,41,274,10000,83,40.79965237
2,11,128,279,10000,41,290.0654468
2,15,48,277,10000,80,432.5755996
5,11,34,279,7000,93,11.47775212
1,9,41,273,10000,57,293.2609594
4,13,59,276,10000,64,555.7024835
2,17,18,278,10000,77,1052.852932
5,13,48,276,10000,47,375.0918492
2,15,24,278,10000,48,817.9881509
4,16,46,278,10000,48,785.4906859
4,13,18,277,10000,88,873.1899967
4,19,18,276,10000,55,69.82212033
1,17,47,282,10000,24,1065.054121
4,19,12,276,10000,55,3608.286781
5,15,22,279,10000,81,194.5738478
3,13,63,284,10000,25,31.88017207
3,17,20,280,10000,45,1967.654243
5,14,46,279,10000,75,639.2574861
2,17,28,278,10000,41,1456.227408
5,11,41,277,10000,86,64.26909325
4,14,22,277,10000,55,132.126267
3,18,18,280,10000,48,883.5798585
4,19,18,279,10000,70,291.5430541
1,14,26,285,10000,54,2.575530071
3,16,48,277,10000,55,1.427190471
2,8,41,274,10000,74,1359.256453
2,15,24,273,550,73,2624.84477
1,14,46,280,10000,52,1699.8141
3,8,59,271,10000,86,2262.54161
1,17,128,282,10000,45,5556.981171
5,14,18,285,10000,62,1781.05481
4,9,20,274,10000,74,831.5126093
5,14,47,279,10000,75,685.5429454
3,7,22,271,10000,79,3.484267706
3,17,59,286,10000,24,1611.386924
3,10,12,275,10000,88,418.2438634
2,11,28,278,10000,60,230.0606861
2,9,47,271,10000,79,2208.649303
2,8,34,274,10000,74,69.70578596
4,15,128,279,10000,70,142.8719461
1,15,48,282,10000,49,5.6100255
2,17,48,274,10000,99,349.2913845
5,12,24,281,10000,87,3.648530369
3,13,18,276,10000,69,7.803196407
1,16,18,282,10000,45,1.127294204
